record_type,record_id,title,raw_published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time_basis,backtest_time_utc,backtest_time_china,price_target_utc,price_target_china,price_kline_time_utc,price_kline_time_china,price_time_lag_seconds,time_audit_status,time_audit_flags
backfill_eth_t0,cand_00193,"JUST IN: 100,000 blocks remain until the next Bitcoin Halving. https://t.co/y8wcvN854g",2026-05-19 06:07:31 UTC+8,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,,,,,,,published_after_event,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,2026-05-18T22:08:00Z,2026-05-19 06:08:00 UTC+8,29.0,pass,
backfill_eth_1h,cand_00193,"JUST IN: 100,000 blocks remain until the next Bitcoin Halving. https://t.co/y8wcvN854g",2026-05-19 06:07:31 UTC+8,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,,,,,,,published_after_event,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,2026-05-18T23:07:31Z,2026-05-19 07:07:31 UTC+8,2026-05-18T23:08:00Z,2026-05-19 07:08:00 UTC+8,29.0,pass,
backfill_eth_4h,cand_00193,"JUST IN: 100,000 blocks remain until the next Bitcoin Halving. https://t.co/y8wcvN854g",2026-05-19 06:07:31 UTC+8,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,,,,,,,published_after_event,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,2026-05-19T02:07:31Z,2026-05-19 10:07:31 UTC+8,2026-05-19T02:08:00Z,2026-05-19 10:08:00 UTC+8,29.0,pass,
backfill_eth_24h,cand_00193,"JUST IN: 100,000 blocks remain until the next Bitcoin Halving. https://t.co/y8wcvN854g",2026-05-19 06:07:31 UTC+8,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,,,,,,,published_after_event,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,2026-05-19T22:07:31Z,2026-05-20 06:07:31 UTC+8,2026-05-19T22:08:00Z,2026-05-20 06:08:00 UTC+8,29.0,pass,
backfill_eth_72h,cand_00193,"JUST IN: 100,000 blocks remain until the next Bitcoin Halving. https://t.co/y8wcvN854g",2026-05-19 06:07:31 UTC+8,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,,,,,,,published_after_event,2026-05-18T22:07:31Z,2026-05-19 06:07:31 UTC+8,2026-05-21T22:07:31Z,2026-05-22 06:07:31 UTC+8,2026-05-21T22:08:00Z,2026-05-22 06:08:00 UTC+8,29.0,pass,
backfill_asset_t0,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T22:43:00Z,2026-05-19 06:43:00 UTC+8,34.0,pass,
backfill_asset_1h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T23:42:26Z,2026-05-19 07:42:26 UTC+8,2026-05-18T23:43:00Z,2026-05-19 07:43:00 UTC+8,34.0,pass,
backfill_asset_4h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-19T02:42:26Z,2026-05-19 10:42:26 UTC+8,2026-05-19T02:43:00Z,2026-05-19 10:43:00 UTC+8,34.0,pass,
backfill_asset_24h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-19T22:42:26Z,2026-05-20 06:42:26 UTC+8,2026-05-19T22:43:00Z,2026-05-20 06:43:00 UTC+8,34.0,pass,
backfill_asset_72h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-21T22:42:26Z,2026-05-22 06:42:26 UTC+8,2026-05-21T22:43:00Z,2026-05-22 06:43:00 UTC+8,34.0,pass,
backfill_btc_t0,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T22:43:00Z,2026-05-19 06:43:00 UTC+8,34.0,pass,
backfill_btc_1h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T23:42:26Z,2026-05-19 07:42:26 UTC+8,2026-05-18T23:43:00Z,2026-05-19 07:43:00 UTC+8,34.0,pass,
backfill_btc_4h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-19T02:42:26Z,2026-05-19 10:42:26 UTC+8,2026-05-19T02:43:00Z,2026-05-19 10:43:00 UTC+8,34.0,pass,
backfill_btc_24h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-19T22:42:26Z,2026-05-20 06:42:26 UTC+8,2026-05-19T22:43:00Z,2026-05-20 06:43:00 UTC+8,34.0,pass,
backfill_btc_72h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-21T22:42:26Z,2026-05-22 06:42:26 UTC+8,2026-05-21T22:43:00Z,2026-05-22 06:43:00 UTC+8,34.0,pass,
backfill_eth_t0,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T22:43:00Z,2026-05-19 06:43:00 UTC+8,34.0,pass,
backfill_eth_1h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-18T23:42:26Z,2026-05-19 07:42:26 UTC+8,2026-05-18T23:43:00Z,2026-05-19 07:43:00 UTC+8,34.0,pass,
backfill_eth_4h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-19T02:42:26Z,2026-05-19 10:42:26 UTC+8,2026-05-19T02:43:00Z,2026-05-19 10:43:00 UTC+8,34.0,pass,
backfill_eth_24h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-19T22:42:26Z,2026-05-20 06:42:26 UTC+8,2026-05-19T22:43:00Z,2026-05-20 06:43:00 UTC+8,34.0,pass,
backfill_eth_72h,cand_00160,以太坊质押比例上升至31%，长期持有者信心依旧,2026-05-19 06:42:26 UTC+8,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,,,,,,,published_after_event,2026-05-18T22:42:26Z,2026-05-19 06:42:26 UTC+8,2026-05-21T22:42:26Z,2026-05-22 06:42:26 UTC+8,2026-05-21T22:43:00Z,2026-05-22 06:43:00 UTC+8,34.0,pass,
backfill_asset_t0,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T16:49:00Z,2026-05-19 00:49:00 UTC+8,5.0,pass,
backfill_asset_1h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T17:48:55Z,2026-05-19 01:48:55 UTC+8,2026-05-18T17:49:00Z,2026-05-19 01:49:00 UTC+8,5.0,pass,
backfill_asset_4h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T20:48:55Z,2026-05-19 04:48:55 UTC+8,2026-05-18T20:49:00Z,2026-05-19 04:49:00 UTC+8,5.0,pass,
backfill_asset_24h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-19T16:48:55Z,2026-05-20 00:48:55 UTC+8,2026-05-19T16:49:00Z,2026-05-20 00:49:00 UTC+8,5.0,pass,
backfill_asset_72h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-21T16:48:55Z,2026-05-22 00:48:55 UTC+8,2026-05-21T16:49:00Z,2026-05-22 00:49:00 UTC+8,5.0,pass,
backfill_btc_t0,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T16:49:00Z,2026-05-19 00:49:00 UTC+8,5.0,pass,
backfill_btc_1h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T17:48:55Z,2026-05-19 01:48:55 UTC+8,2026-05-18T17:49:00Z,2026-05-19 01:49:00 UTC+8,5.0,pass,
backfill_btc_4h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T20:48:55Z,2026-05-19 04:48:55 UTC+8,2026-05-18T20:49:00Z,2026-05-19 04:49:00 UTC+8,5.0,pass,
backfill_btc_24h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-19T16:48:55Z,2026-05-20 00:48:55 UTC+8,2026-05-19T16:49:00Z,2026-05-20 00:49:00 UTC+8,5.0,pass,
backfill_btc_72h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-21T16:48:55Z,2026-05-22 00:48:55 UTC+8,2026-05-21T16:49:00Z,2026-05-22 00:49:00 UTC+8,5.0,pass,
backfill_eth_t0,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T16:49:00Z,2026-05-19 00:49:00 UTC+8,5.0,pass,
backfill_eth_1h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T17:48:55Z,2026-05-19 01:48:55 UTC+8,2026-05-18T17:49:00Z,2026-05-19 01:49:00 UTC+8,5.0,pass,
backfill_eth_4h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-18T20:48:55Z,2026-05-19 04:48:55 UTC+8,2026-05-18T20:49:00Z,2026-05-19 04:49:00 UTC+8,5.0,pass,
backfill_eth_24h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-19T16:48:55Z,2026-05-20 00:48:55 UTC+8,2026-05-19T16:49:00Z,2026-05-20 00:49:00 UTC+8,5.0,pass,
backfill_eth_72h,cand_00487,Michael Saylor的策略现持有超过4%的比特币总供应量,2026-05-19 00:48:55 UTC+8,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,,,,,,,published_after_event,2026-05-18T16:48:55Z,2026-05-19 00:48:55 UTC+8,2026-05-21T16:48:55Z,2026-05-22 00:48:55 UTC+8,2026-05-21T16:49:00Z,2026-05-22 00:49:00 UTC+8,5.0,pass,
backfill_asset_t0,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T17:42:00Z,2026-05-19 01:42:00 UTC+8,7.0,pass,
backfill_asset_1h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T18:41:53Z,2026-05-19 02:41:53 UTC+8,2026-05-18T18:42:00Z,2026-05-19 02:42:00 UTC+8,7.0,pass,
backfill_asset_4h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T21:41:53Z,2026-05-19 05:41:53 UTC+8,2026-05-18T21:42:00Z,2026-05-19 05:42:00 UTC+8,7.0,pass,
backfill_asset_24h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-19T17:41:53Z,2026-05-20 01:41:53 UTC+8,2026-05-19T17:42:00Z,2026-05-20 01:42:00 UTC+8,7.0,pass,
backfill_asset_72h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-21T17:41:53Z,2026-05-22 01:41:53 UTC+8,2026-05-21T17:42:00Z,2026-05-22 01:42:00 UTC+8,7.0,pass,
backfill_btc_t0,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T17:42:00Z,2026-05-19 01:42:00 UTC+8,7.0,pass,
backfill_btc_1h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T18:41:53Z,2026-05-19 02:41:53 UTC+8,2026-05-18T18:42:00Z,2026-05-19 02:42:00 UTC+8,7.0,pass,
backfill_btc_4h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T21:41:53Z,2026-05-19 05:41:53 UTC+8,2026-05-18T21:42:00Z,2026-05-19 05:42:00 UTC+8,7.0,pass,
backfill_btc_24h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-19T17:41:53Z,2026-05-20 01:41:53 UTC+8,2026-05-19T17:42:00Z,2026-05-20 01:42:00 UTC+8,7.0,pass,
backfill_btc_72h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-21T17:41:53Z,2026-05-22 01:41:53 UTC+8,2026-05-21T17:42:00Z,2026-05-22 01:42:00 UTC+8,7.0,pass,
backfill_eth_t0,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T17:42:00Z,2026-05-19 01:42:00 UTC+8,7.0,pass,
backfill_eth_1h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T18:41:53Z,2026-05-19 02:41:53 UTC+8,2026-05-18T18:42:00Z,2026-05-19 02:42:00 UTC+8,7.0,pass,
backfill_eth_4h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-18T21:41:53Z,2026-05-19 05:41:53 UTC+8,2026-05-18T21:42:00Z,2026-05-19 05:42:00 UTC+8,7.0,pass,
backfill_eth_24h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-19T17:41:53Z,2026-05-20 01:41:53 UTC+8,2026-05-19T17:42:00Z,2026-05-20 01:42:00 UTC+8,7.0,pass,
backfill_eth_72h,cand_00419,White House: Bitcoin Reserve Announcement Is Imminent,2026-05-19 01:41:53 UTC+8,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,,,,,,,published_after_event,2026-05-18T17:41:53Z,2026-05-19 01:41:53 UTC+8,2026-05-21T17:41:53Z,2026-05-22 01:41:53 UTC+8,2026-05-21T17:42:00Z,2026-05-22 01:42:00 UTC+8,7.0,pass,
backfill_asset_t0,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,0.0,pass,
backfill_asset_1h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T19:30:00Z,2026-05-19 03:30:00 UTC+8,2026-05-18T19:30:00Z,2026-05-19 03:30:00 UTC+8,0.0,pass,
backfill_asset_4h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T22:30:00Z,2026-05-19 06:30:00 UTC+8,2026-05-18T22:30:00Z,2026-05-19 06:30:00 UTC+8,0.0,pass,
backfill_asset_24h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-19T18:30:00Z,2026-05-20 02:30:00 UTC+8,2026-05-19T18:30:00Z,2026-05-20 02:30:00 UTC+8,0.0,pass,
backfill_asset_72h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-21T18:30:00Z,2026-05-22 02:30:00 UTC+8,2026-05-21T18:30:00Z,2026-05-22 02:30:00 UTC+8,0.0,pass,
backfill_btc_t0,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,0.0,pass,
backfill_btc_1h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T19:30:00Z,2026-05-19 03:30:00 UTC+8,2026-05-18T19:30:00Z,2026-05-19 03:30:00 UTC+8,0.0,pass,
backfill_btc_4h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T22:30:00Z,2026-05-19 06:30:00 UTC+8,2026-05-18T22:30:00Z,2026-05-19 06:30:00 UTC+8,0.0,pass,
backfill_btc_24h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-19T18:30:00Z,2026-05-20 02:30:00 UTC+8,2026-05-19T18:30:00Z,2026-05-20 02:30:00 UTC+8,0.0,pass,
backfill_btc_72h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-21T18:30:00Z,2026-05-22 02:30:00 UTC+8,2026-05-21T18:30:00Z,2026-05-22 02:30:00 UTC+8,0.0,pass,
backfill_eth_t0,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,0.0,pass,
backfill_eth_1h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T19:30:00Z,2026-05-19 03:30:00 UTC+8,2026-05-18T19:30:00Z,2026-05-19 03:30:00 UTC+8,0.0,pass,
backfill_eth_4h,cand_00375,Standard Chartered: $4T tokenized by 2028,2026-05-19 02:30:00 UTC+8,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,,,,,,,published_after_event,2026-05-18T18:30:00Z,2026-05-19 02:30:00 UTC+8,2026-05-18T22:30:00Z,2026-05-19 06:30:00 UTC+8,2026-05-18T22:30:00Z,2026-05-19 06:30:00 UTC+8,0.0,pass,
