date,date_sort,asset,source,total_net_flow_usd,IBIT,FBTC,BITB,ARKB,BTCO,EZBC,BRRR,HODL,BTCW,MSBT,GBTC,BTC,Total
12 Apr 2024,2024-04-12,BTC,Farside Investors,-55100000.0,111100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166200000.0,0.0,-55100000.0
11 Apr 2024,2024-04-11,BTC,Farside Investors,91300000.0,192100000.0,4600000.0,11100000.0,0.0,0.0,0.0,8400000.0,0.0,0.0,0.0,-124900000.0,0.0,91300000.0
10 Apr 2024,2024-04-10,BTC,Farside Investors,123700000.0,33299999.999999996,76300000.0,24300000.0,7300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-17500000.0,0.0,123700000.0
09 Apr 2024,2024-04-09,BTC,Farside Investors,-19400000.0,128699999.99999999,3000000.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154900000.0,0.0,-19400000.0
08 Apr 2024,2024-04-08,BTC,Farside Investors,-223800000.0,21300000.0,6300000.0,40300000.0,9300000.0,0.0,0.0,0.0,0.0,2300000.0,0.0,-303300000.0,0.0,-223800000.0
05 Apr 2024,2024-04-05,BTC,Farside Investors,203000000.0,308800000.0,83000000.0,7400000.0,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,-198900000.0,0.0,203000000.0
04 Apr 2024,2024-04-04,BTC,Farside Investors,213400000.0,144000000.0,106600000.0,11200000.0,12000000.0,0.0,0.0,3400000.0,15500000.0,0.0,0.0,-79300000.0,0.0,213400000.0
03 Apr 2024,2024-04-03,BTC,Farside Investors,113500000.0,42000000.0,116700000.0,23000000.0,0.0,0.0,3800000.0,0.0,0.0,3100000.0,0.0,-75100000.0,0.0,113500000.0
02 Apr 2024,2024-04-02,BTC,Farside Investors,39500000.0,150500000.0,44800000.0,4300000.0,-87500000.0,0.0,0.0,3700000.0,5600000.0,0.0,0.0,-81900000.0,0.0,39500000.0
01 Apr 2024,2024-04-01,BTC,Farside Investors,-85700000.0,165900000.0,44000000.0,1100000.0,-300000.0,4200000.0,0.0,0.0,2000000.0,0.0,0.0,-302600000.0,0.0,-85700000.0
29 Mar 2024,2024-03-29,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28 Mar 2024,2024-03-28,BTC,Farside Investors,182800000.0,95100000.0,68100000.0,67000000.0,27600000.0,3900000.0,0.0,6000000.0,20000000.0,0.0,0.0,-104900000.0,0.0,182800000.0
27 Mar 2024,2024-03-27,BTC,Farside Investors,243500000.0,323800000.0,1500000.0,0.0,200700000.0,4800000.0,4000000.0,5100000.0,1900000.0,1500000.0,0.0,-299800000.0,0.0,243500000.0
26 Mar 2024,2024-03-26,BTC,Farside Investors,418000000.0,162200000.0,279100000.0,16700000.0,73600000.0,26700000.0,26300000.0,29900000.0,15800000.0,0.0,0.0,-212300000.0,0.0,418000000.0
25 Mar 2024,2024-03-25,BTC,Farside Investors,15400000.0,35500000.0,261800000.0,14000000.0,0.0,18500000.0,20500000.0,11200000.0,4000000.0,0.0,0.0,-350100000.0,0.0,15400000.0
22 Mar 2024,2024-03-22,BTC,Farside Investors,-51600000.0,18900000.0,18100000.0,16300000.0,5400000.0,4500000.0,29600000.0,25500000.0,0.0,0.0,0.0,-169900000.0,0.0,-51600000.0
21 Mar 2024,2024-03-21,BTC,Farside Investors,-94000000.0,233400000.0,2900000.0,12000000.0,2000000.0,4200000.0,3800000.0,4700000.0,1800000.0,0.0,0.0,-358800000.0,0.0,-94000000.0
20 Mar 2024,2024-03-20,BTC,Farside Investors,-261500000.0,49300000.0,12900000.0,18600000.0,23300000.0,-10200000.0,19000000.0,2900000.0,9300000.0,0.0,0.0,-386600000.0,0.0,-261500000.0
19 Mar 2024,2024-03-19,BTC,Farside Investors,-326200000.0,75200000.0,39600000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-443500000.0,0.0,-326200000.0
18 Mar 2024,2024-03-18,BTC,Farside Investors,-154300000.0,451500000.0,5900000.0,17600000.0,2700000.0,0.0,0.0,4800000.0,5700000.0,0.0,0.0,-642500000.0,0.0,-154300000.0
15 Mar 2024,2024-03-15,BTC,Farside Investors,198800000.0,139800000.0,155600000.0,20500000.0,0.0,0.0,2000000.0,1200000.0,15800000.0,3300000.0,0.0,-139400000.0,0.0,198800000.0
14 Mar 2024,2024-03-14,BTC,Farside Investors,132700000.0,345400000.0,13700000.0,0.0,3500000.0,0.0,4000000.0,9400000.0,13800000.0,0.0,0.0,-257100000.00000003,0.0,132699999.99999999
13 Mar 2024,2024-03-13,BTC,Farside Investors,683700000.0,586500000.0,281500000.0,5600000.0,44600000.0,0.0,19100000.0,4099999.9999999995,16500000.0,2300000.0,0.0,-276500000.0,0.0,683700000.0
12 Mar 2024,2024-03-12,BTC,Farside Investors,1045000000.0,849000000.0,51600000.0,24600000.0,93000000.0,-19700000.0,0.0,39600000.0,82900000.0,3000000.0,0.0,-79000000.0,0.0,1045000000.0
11 Mar 2024,2024-03-11,BTC,Farside Investors,505400000.0,562900000.0,215500000.0,49800000.0,13000000.0,-9700000.0,0.0,43400000.0,118800000.0,5800000.0,0.0,-494100000.0,0.0,505400000.0
08 Mar 2024,2024-03-08,BTC,Farside Investors,223000000.0,336300000.0,130300000.00000001,8000000.0,1700000.0,-7600000.0,8000000.0,41400000.0,7800000.0,0.0,0.0,-302900000.0,0.0,223000000.0
07 Mar 2024,2024-03-07,BTC,Farside Investors,472500000.0,244200000.0,473400000.0,41400000.0,42100000.0,0.0,0.0,41800000.0,1900000.0,2500000.0,0.0,-374800000.0,0.0,472500000.0
06 Mar 2024,2024-03-06,BTC,Farside Investors,332000000.0,281700000.0,205700000.0,28600000.0,41300000.0,3000000.0,5800000.0,40700000.0,0.0,1400000.0,0.0,-276200000.0,0.0,332000000.0
05 Mar 2024,2024-03-05,BTC,Farside Investors,648300000.0,788300000.0,125600000.0,3700000.0,63700000.0,-14200000.0,3600000.0,0.0,3500000.0,6600000.0,0.0,-332500000.0,0.0,648300000.0
04 Mar 2024,2024-03-04,BTC,Farside Investors,562700000.0,420100000.0,404600000.0,90900000.0,38200000.0,-25700000.0,7800000.0,3700000.0,-5700000.0,-3200000.0,0.0,-368000000.0,0.0,562700000.0
01 Mar 2024,2024-03-01,BTC,Farside Investors,-139600000.0,202500000.0,49300000.0,42300000.0,55100000.0,0.0,5400000.0,0.0,-1800000.0,0.0,0.0,-492400000.0,0.0,-139600000.0
29 Feb 2024,2024-02-29,BTC,Farside Investors,92300000.0,603900000.0,44800000.0,21700000.0,9900000.0,-1500000.0,5400000.0,0.0,7000000.0,0.0,0.0,-598900000.0,0.0,92300000.0
28 Feb 2024,2024-02-28,BTC,Farside Investors,673400000.0,612100000.0,245200000.0,9900000.0,23800000.0,0.0,0.0,0.0,-3400000.0,2200000.0,0.0,-216400000.0,0.0,673400000.0
27 Feb 2024,2024-02-27,BTC,Farside Investors,576900000.0,520200000.00000006,126000000.0,18400000.0,5400000.0,2600000.0,16600000.000000002,0.0,9700000.0,3600000.0,0.0,-125600000.0,0.0,576900000.0
26 Feb 2024,2024-02-26,BTC,Farside Investors,519900000.0,111800000.0,243300000.0,37200000.0,130600000.0,4400000.0,7900000.0,0.0,6200000.0,900000.0,0.0,-22400000.0,0.0,519900000.0
23 Feb 2024,2024-02-23,BTC,Farside Investors,232500000.0,167500000.0,52500000.0,12000000.0,34500000.0,0.0,1500000.0,0.0,8700000.0,0.0,0.0,-44200000.0,0.0,232500000.0
22 Feb 2024,2024-02-22,BTC,Farside Investors,251400000.0,125100000.0,158900000.0,7900000.0,6700000.0,0.0,0.0,1200000.0,2900000.0,4400000.0,0.0,-55700000.0,0.0,251400000.0
21 Feb 2024,2024-02-21,BTC,Farside Investors,-35600000.0,96500000.0,52500000.0,0.0,10700000.0,1000000.0,3000000.0,0.0,0.0,0.0,0.0,-199300000.0,0.0,-35600000.0
20 Feb 2024,2024-02-20,BTC,Farside Investors,135600000.0,154300000.0,71700000.0,11100000.0,27400000.0,0.0,0.0,0.0,5900000.0,2200000.0,0.0,-137000000.0,0.0,135600000.0
19 Feb 2024,2024-02-19,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Feb 2024,2024-02-16,BTC,Farside Investors,330300000.0,191400000.0,116700000.0,20900000.0,140000000.0,1000000.0,0.0,7900000.0,0.0,2800000.0,0.0,-150400000.0,0.0,330300000.0
15 Feb 2024,2024-02-15,BTC,Farside Investors,477400000.0,330900000.0,97400000.0,120200000.0,88900000.0,1300000.0,3000000.0,7400000.0,2900000.0,0.0,0.0,-174600000.0,0.0,477400000.0
14 Feb 2024,2024-02-14,BTC,Farside Investors,339700000.0,224300000.0,118900000.0,47200000.0,101500000.0,-37500000.0,9000000.0,1000000.0,2900000.0,3600000.0,0.0,-131199999.99999999,0.0,339700000.0
13 Feb 2024,2024-02-13,BTC,Farside Investors,636300000.0,493100000.0,163600000.0,10800000.0,40000000.0,0.0,0.0,0.0,0.0,1600000.0,0.0,-72800000.0,0.0,636300000.0
12 Feb 2024,2024-02-12,BTC,Farside Investors,493400000.0,374700000.0,151900000.0,33000000.0,40000000.0,-20800000.0,0.0,1100000.0,8500000.0,0.0,0.0,-95000000.0,0.0,493400000.0
09 Feb 2024,2024-02-09,BTC,Farside Investors,541500000.0,250700000.0,188400000.0,29100000.0,136500000.0,-17400000.0,1400000.0,1400000.0,2700000.0,500000.0,0.0,-51800000.0,0.0,541500000.0
08 Feb 2024,2024-02-08,BTC,Farside Investors,405000000.0,204100000.0,128300000.00000001,60500000.0,86400000.0,13400000.0,0.0,1900000.0,10300000.0,1700000.0,0.0,-101600000.0,0.0,405000000.0
07 Feb 2024,2024-02-07,BTC,Farside Investors,146000000.0,56200000.0,130100000.0,21400000.0,3300000.0,8600000.0,5100000.0,1200000.0,0.0,900000.0,0.0,-80800000.0,0.0,146000000.0
06 Feb 2024,2024-02-06,BTC,Farside Investors,33600000.0,45200000.0,37700000.0,11300000.0,8600000.0,0.0,0.0,0.0,2400000.0,1100000.0,0.0,-72700000.0,0.0,33600000.0
05 Feb 2024,2024-02-05,BTC,Farside Investors,68100000.0,137300000.0,38000000.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,-107900000.0,0.0,68100000.0
02 Feb 2024,2024-02-02,BTC,Farside Investors,80000000.0,105800000.0,78900000.0,11500000.0,22600000.0,0.0,2500000.0,0.0,2400000.0,900000.0,0.0,-144600000.0,0.0,80000000.0
01 Feb 2024,2024-02-01,BTC,Farside Investors,38500000.0,163900000.0,35800000.0,4200000.0,15900000.0,0.0,0.0,0.0,0.0,700000.0,0.0,-182000000.0,0.0,38500000.0
31 Jan 2024,2024-01-31,BTC,Farside Investors,197600000.0,116200000.0,232000000.0,17800000.0,14800000.0,1500000.0,0.0,600000.0,2400000.0,0.0,0.0,-187700000.0,0.0,197600000.0
30 Jan 2024,2024-01-30,BTC,Farside Investors,247300000.0,299200000.0,119200000.0,21900000.0,16800000.0,6300000.0,2500000.0,0.0,0.0,2100000.0,0.0,-220700000.0,0.0,247300000.0
29 Jan 2024,2024-01-29,BTC,Farside Investors,255100000.0,198400000.0,208200000.0,20000000.0,17200000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,-191700000.0,0.0,255100000.0
26 Jan 2024,2024-01-26,BTC,Farside Investors,14800000.0,87100000.0,100100000.0,30900000.0,46400000.0,0.0,1200000.0,1800000.0,2400000.0,0.0,0.0,-255100000.0,0.0,14800000.0
25 Jan 2024,2024-01-25,BTC,Farside Investors,-79800000.0,170700000.0,101000000.0,20000000.0,16100000.000000002,0.0,0.0,6500000.0,0.0,0.0,0.0,-394100000.0,0.0,-79800000.0
24 Jan 2024,2024-01-24,BTC,Farside Investors,-158300000.0,66200000.0,125700000.0,19100000.0,24900000.0,19900000.0,1200000.0,9100000.0,4500000.0,400000.0,0.0,-429300000.0,0.0,-158300000.0
23 Jan 2024,2024-01-23,BTC,Farside Investors,-106100000.0,160100000.0,157700000.0,26300000.0,61800000.0,0.0,1100000.0,0.0,2200000.0,0.0,0.0,-515299999.99999994,0.0,-106100000.0
22 Jan 2024,2024-01-22,BTC,Farside Investors,-87400000.0,260600000.00000003,158700000.0,41600000.0,65000000.0,5600000.0,4700000.0,9700000.0,6800000.0,400000.0,0.0,-640500000.0,0.0,-87400000.0
19 Jan 2024,2024-01-19,BTC,Farside Investors,43600000.0,201500000.0,222300000.0,56700000.0,62600000.0,63400000.0,0.0,10400000.0,14200000.0,2900000.0,0.0,-590400000.0,0.0,43600000.0
18 Jan 2024,2024-01-18,BTC,Farside Investors,-126600000.0,145500000.0,177900000.0,20100000.0,41800000.0,58800000.0,0.0,9300000.0,2300000.0,0.0,0.0,-582300000.0,0.0,-126600000.0
17 Jan 2024,2024-01-17,BTC,Farside Investors,453800000.0,371400000.0,358100000.0,68200000.0,50300000.0,57600000.0,1200000.0,1200000.0,4800000.0,1600000.0,0.0,-460600000.0,0.0,453800000.0
16 Jan 2024,2024-01-16,BTC,Farside Investors,-52700000.0,212700000.0,102000000.0,50200000.0,122300000.0,31900000.0,0.0,15300000.0,7300000.0,0.0,0.0,-594400000.0,0.0,-52700000.0
15 Jan 2024,2024-01-15,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Jan 2024,2024-01-12,BTC,Farside Investors,203000000.0,386000000.0,195300000.0,17400000.0,39800000.0,28400000.0,0.0,20200000.0,0.0,0.0,0.0,-484100000.0,0.0,203000000.0
11 Jan 2024,2024-01-11,BTC,Farside Investors,655300000.0,111700000.0,227000000.0,237900000.0,65300000.0,17400000.0,50100000.0,29400000.0,10600000.0,1000000.0,0.0,-95100000.0,0.0,655300000.0
