candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags,auto_quality_score,suggested_reason,suggested_review_decision,review_priority,parsed_backtest_time_utc,event_age_hours,horizon_status,is_mature_72h,historical_replay_mode
cand_00070,2056536875444379941,2026-05-19T00:46:14Z,2026-05-19 08:46:14 UTC+8,2026-05-19T00:46:14Z,2026-05-19 08:46:14 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 08:46:14 UTC+8,2026-05-19T00:46:14Z,2026-05-19 08:46:14 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,余烬监测：ondo项目方多签钱包向Coinbase转入超3.28亿枚ondo,币界网消息，据链上分析师余烬监测，过去约2个月内，ondo项目方多签钱包已累计向Coinbase等交易所转入超3.28亿枚ondo，按其发文时价格约合9842万美元。,webhook,,ONDO,ONDOUSDT,ONDOUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T00:46:14Z,221.3558,mature_72h,true,conservative
cand_00069,2056537184950513913,2026-05-19T00:47:28Z,2026-05-19 08:47:28 UTC+8,2026-05-19T00:47:28Z,2026-05-19 08:47:28 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 08:47:28 UTC+8,2026-05-19T00:47:28Z,2026-05-19 08:47:28 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Worldcoin团队向Coinbase充值1318万枚WLD,币界网消息，据onchain lens监测，Worldcoin团队正在向中心化交易所转移资产。链上数据显示，Worldcoin团队的多签地址（0xe797...61a3）刚刚向Coinbase交易所充值了1318万枚WLD，价值约309万美元。,webhook,,WLD,WLDUSDT,WLDUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T00:47:28Z,221.3353,mature_72h,true,conservative
cand_00028,2056552949174948146,2026-05-19T01:50:06Z,2026-05-19 09:50:06 UTC+8,2026-05-19T01:50:06Z,2026-05-19 09:50:06 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:50:06 UTC+8,2026-05-19T01:50:06Z,2026-05-19 09:50:06 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,". $HYPE TOP1 和 TOP2 头寸互为对手方，六千多万刀的头寸，总有一个要投降🙌

🔴Loracle：5x 做空 144 万枚 HYPE，价值 6843 万美元，入场价格 $42.55，目前浮亏 700.4 万美元
https:/",". $HYPE TOP1 和 TOP2 头寸互为对手方，六千多万刀的头寸，总有一个要投降🙌

🔴Loracle：5x 做空 144 万枚 HYPE，价值 6843 万美元，入场价格 $42.55，目前浮亏 700.4 万美元
https://t.co/4Wbrlu2dCJ

🟢地址 0x082…dca88：5x 做多 138 万枚 HYPE，价值 6537 万美元，入场价格 $38.67，目前浮盈 1198 万美元
https://t.co/37abU7HbOS",webhook,,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T01:50:06Z,220.2914,mature_72h,true,conservative
cand_00026,2056554201971646873,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:55:05 UTC+8,2026-05-19T01:55:05Z,2026-05-19 09:55:05 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据 Reuters 调查报道，数据分析显示，自 2023 年以来，受制裁影响的伊朗最大加密交易所 Nobitex 已通过 Tron 和 BNB Chain 网络处理了至少 23 亿美元。报道指出，这两个区块链的创始人孙宇晨与赵长鹏均为特朗普,"据 Reuters 调查报道，数据分析显示，自 2023 年以来，受制裁影响的伊朗最大加密交易所 Nobitex 已通过 Tron 和 BNB Chain 网络处理了至少 23 亿美元。报道指出，这两个区块链的创始人孙宇晨与赵长鹏均为特朗普家族加密项目 World Liberty Financial（WLF）的核心支持者，这一资金流向揭示了受制裁实体与特朗普商业盟友旗下去中心化网络之间的间接交集。针对此事，白宫及 WLF 均否认存在任何利益冲突或联系。币安与 Tron 的发言人也回应称，BNB Chain 与 Tron 均为独立的无许可公共区块链，他们作为技术提供商无法监控或控制网络上的个人交易。
https://t.co/YmpbUMHKy1",webhook,,BNB,BNBUSDT,BNBUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T01:55:05Z,220.2083,mature_72h,true,conservative
cand_00025,2056554729204003176,2026-05-19T01:57:11Z,2026-05-19 09:57:11 UTC+8,2026-05-19T01:57:11Z,2026-05-19 09:57:11 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:57:11 UTC+8,2026-05-19T01:57:11Z,2026-05-19 09:57:11 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"燕子回来了！💪

「先定 10 个大目标」老哥晒图展示其 $BTC 空单已浮盈 1222.5 万美元，但具体仓位和开仓点位并未露出

05.06 时他止损 BTC 空单最大亏损约 286.7 万美元，这下一把子都回来了","燕子回来了！💪

「先定 10 个大目标」老哥晒图展示其 $BTC 空单已浮盈 1222.5 万美元，但具体仓位和开仓点位并未露出

05.06 时他止损 BTC 空单最大亏损约 286.7 万美元，这下一把子都回来了",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T01:57:11Z,220.1733,mature_72h,true,conservative
cand_00024,2056555049518874939,2026-05-19T01:58:27Z,2026-05-19 09:58:27 UTC+8,2026-05-19T01:58:27Z,2026-05-19 09:58:27 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:58:27 UTC+8,2026-05-19T01:58:27Z,2026-05-19 09:58:27 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,黑石比特币ETF单日净流出5847枚BTC，创2026年第二大流出,币界网消息，黑石比特币ETF（$IBIT）在5月18日的净流出为5847枚比特币，按当前价格计算约合4.48亿美元，交易量达到24亿美元。这是2026年第二大流出。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T01:58:27Z,220.1522,mature_72h,true,conservative
cand_00023,2056555401248977196,2026-05-19T01:59:51Z,2026-05-19 09:59:51 UTC+8,2026-05-19T01:59:51Z,2026-05-19 09:59:51 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 09:59:51 UTC+8,2026-05-19T01:59:51Z,2026-05-19 09:59:51 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,比特币ETF总净流出达6.49亿美元，创2026年第三大流出,币界网消息，5月18日比特币ETF总净流出为6.4861亿美元，成为2026年第三大流出。其中，黑石的$IBIT流出4.4833亿美元，富达的$FBTC流出6342万美元，Bitwise的$BITB流出916万美元，ARK的$ARKB流出1.0964亿美元，Invesco的$BTCO流出382万美元，Franklin的$EZBC流出665万美元，Vaneck的$HODL流出759万美元，WisdomTree和Grayscale的多个产品均未出现流出。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T01:59:51Z,220.1289,mature_72h,true,conservative
cand_00017,2056558540387749929,2026-05-19T02:12:19Z,2026-05-19 10:12:19 UTC+8,2026-05-19T02:12:19Z,2026-05-19 10:12:19 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:12:19 UTC+8,2026-05-19T02:12:19Z,2026-05-19 10:12:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"黑石以太坊ETF 5月18日净流出26,269 ETH，交易量达5亿美元","币界网消息，黑石以太坊ETF（$ETHA）在5月18日的净流出为26,269 ETH，按当前价格计算约合5540万美元，交易量为5亿美元。同时，黑石质押以太坊ETF（$ETHB）净流出3 ETH，持有量为286,065 ETH，其中质押ETH为226,835枚，未质押ETH为59,230枚。",webhook,,ETH,ETHUSDT,ETHUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T02:12:19Z,219.9211,mature_72h,true,conservative
cand_00009,news:3001:fcd03a97b1d25e1b,2026-05-19T02:28:37Z,2026-05-19 10:28:37 UTC+8,2026-05-19T02:28:37Z,2026-05-19 10:28:37 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 10:28:37 UTC+8,2026-05-19T02:28:37Z,2026-05-19 10:28:37 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,交易员Loracle加仓HYPE空单20万枚，总规模升至6810万美元,"交易员Loracle加仓HYPE空单20万枚，总规模升至6810万美元
受HYPE持续走强，今晨站至48美元上方。Hyperliquid 知名交易员「Loracle」连续加仓摊平HYPE空单，累计增持约20万枚（价值约合940万美元）。
目前，其以5倍杠杆做空144.3万枚HYPE，价值约合6810万美元，均价由41.8美元升至42.55美元，浮亏达676万美元（-47%）。
此外，最大多头持仓者，市场曾疑为「HYPE上币内幕」巨鲸仍长持HYPE多单。现以5倍杠杆做多138万枚，价值约合 6530 万美元，均价38.67美元，浮盈1190万美元。
📌 地址：0x8def9f50456c6c4e37fa5d3d57f108ed23992dae
📌 地址：0x082e843a431aef031264dc232693dd710aedca88
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88753,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T02:28:37Z,219.6494,mature_72h,true,conservative
cand_00002,2056565573220245928,2026-05-19T02:40:16Z,2026-05-19 10:40:16 UTC+8,2026-05-19T02:40:16Z,2026-05-19 10:40:16 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 10:40:16 UTC+8,2026-05-19T02:40:16Z,2026-05-19 10:40:16 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,美联储新主席即将宣誓就职，谷歌与黑石合作推出AI云公司,币界网消息，据Cointelegraph报道，今日新闻摘要包括：凯文·沃什将于周五宣誓就任新任美联储主席，接替杰罗姆·鲍威尔。谷歌与黑石联合推出AI云公司，黑石承诺提供50亿美元股权支持。Bitwise宣布将持有$HYPE代币，分配其HyperLiquid ETF（BHYP）管理费的10%用于该代币。Meta计划裁减20%员工，7000名员工转向AI项目，重组定于5月20日。美国证券交易委员会（SEC）取消“禁言令”，允许公司在达成和解后不再保持沉默。埃隆·马斯克将向第九巡回法院上诉，因法院驳回对OpenAI的诉讼。预计美国CPI通胀率将上升至5%以上，可能为2023年2月以来最高水平。一位美国官员称，伊朗最新和平提案“不足”，提高了冲突风险。明尼苏达州州长签署法案，允许银行和信用合作社。,webhook,,HYPE,,HYPEUSDT,macro,observe,4,market_wide,high,high,true,include,,market_wide_event,115,"has_asset,has_binance_symbol,time_ok,typed_event,asset_confidence_high,time_confidence_high,importance_ge_4",include,high,2026-05-19T02:40:16Z,219.4553,mature_72h,true,conservative
cand_00499,news:3001:d756ab182cb270cf,2026-05-18T16:38:41Z,2026-05-19 00:38:41 UTC+8,2026-05-18T16:38:41Z,2026-05-19 00:38:41 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 00:38:41 UTC+8,2026-05-18T16:38:41Z,2026-05-19 00:38:41 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【交易员yixie「存储股主力」】AMD 多单 止盈 啦!,"🏛️ 链上华尔街速报 | 巨鲸传统资产持仓异动 💸
📅 时间: 2026/5/19 00:38:40
🐘 【交易员yixie「存储股主力」】AMD 多单 止盈 啦!
💵 标的: AMD多单减持 1,179.24 枚, 约合480,844.90美元
 ✦ 持仓规模: 4,073,343.99美元
 ✦ 均价: 354.31美元
 ✦ 当前盈亏: +595,208.76美元 (+25.77%)
 ✦ 当前价格: 414.94美元
 ✦ 清算价: 189.16美元
📌 地址: 0xa65ce1D604fa901c13AA29f2126a57d9032e412B
🔥 注: yixie（X：yixie10）活跃于Hyperliquid平台，自四月起建仓MU及SNDK多单，在五月上涨中成为链上半导体板块最大受益者，月盈700万美元，AMD最大多头。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88730,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:38:41Z,229.4817,mature_72h,true,conservative
cand_00492,news:3001:2407b32ab614c813,2026-05-18T16:44:41Z,2026-05-19 00:44:41 UTC+8,2026-05-18T16:44:41Z,2026-05-19 00:44:41 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 00:44:41 UTC+8,2026-05-18T16:44:41Z,2026-05-19 00:44:41 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【交易员yixie「存储股主力」】AMD 多单 止盈 啦!,"🏛️ 链上华尔街速报 | 巨鲸传统资产持仓异动 💸
📅 时间: 2026/5/19 00:44:40
🐘 【交易员yixie「存储股主力」】AMD 多单 止盈 啦!
💵 标的: AMD多单减持 1,194.59 枚, 约合498,097.78美元
 ✦ 持仓规模: 3,575,246.21美元
 ✦ 均价: 354.31美元
 ✦ 当前盈亏: +520,363.85美元 (+25.69%)
 ✦ 当前价格: 414.66美元
 ✦ 清算价: 189.16美元
📌 地址: 0xa65ce1D604fa901c13AA29f2126a57d9032e412B
🔥 注: yixie（X：yixie10）活跃于Hyperliquid平台，自四月起建仓MU及SNDK多单，在五月上涨中成为链上半导体板块最大受益者，月盈700万美元，AMD最大多头。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88731,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:44:41Z,229.3817,mature_72h,true,conservative
cand_00489,news:1033:a4dfeafdffefef3f,2026-05-18T16:48:00Z,2026-05-19 00:48:00 UTC+8,2026-05-18T16:48:00Z,2026-05-19 00:48:00 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 00:48:00 UTC+8,2026-05-18T16:48:00Z,2026-05-19 00:48:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,荷兰国际：随着伊朗战争持续，欧洲天然气价格上涨,欧洲天然气价格一度突破每兆瓦时50欧元的高位，因为交易员们认为中东局势短期内难以得到缓解。荷兰国际集团的分析师表示：“我们曾多次强调，天然气市场未能充分反映波斯湾供应中断所带来的影响程度。亚洲买家将需要进入现货市场来替代来自波斯湾的中断的合同货物，这将加剧亚洲和欧洲买家之间的竞争。”与此同时，欧盟的储气量仅为总容量的36%，远低于过去五年的平均水平50%。在早盘交易时段，基准荷兰TTF近月合约价格一度上涨2.4%，至每兆瓦时51.36欧元。,news:jin10,https://www.jin10.com/detail/20260518164800384800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:48:00Z,229.3264,mature_72h,true,conservative
cand_00488,news:3001:f4789ee211e426d0,2026-05-18T16:48:42Z,2026-05-19 00:48:42 UTC+8,2026-05-18T16:48:42Z,2026-05-19 00:48:42 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 00:48:42 UTC+8,2026-05-18T16:48:42Z,2026-05-19 00:48:42 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【交易员yixie「存储股主力」】AMD 多单 止盈 啦!,"🏛️ 链上华尔街速报 | 巨鲸传统资产持仓异动 💸
📅 时间: 2026/5/19 00:48:41
🐘 【交易员yixie「存储股主力」】AMD 多单 止盈 啦!
💵 标的: AMD多单减持 1,182.78 枚, 约合488,219.75美元
 ✦ 持仓规模: 3,087,026.45美元
 ✦ 均价: 354.31美元
 ✦ 当前盈亏: +451,212.24美元 (+25.78%)
 ✦ 当前价格: 414.96美元
 ✦ 清算价: 189.17美元
📌 地址: 0xa65ce1D604fa901c13AA29f2126a57d9032e412B
🔥 注: yixie（X：yixie10）活跃于Hyperliquid平台，自四月起建仓MU及SNDK多单，在五月上涨中成为链上半导体板块最大受益者，月盈700万美元，AMD最大多头。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88732,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:48:42Z,229.3147,mature_72h,true,conservative
cand_00479,2056418109637206185,2026-05-18T16:54:18Z,2026-05-19 00:54:18 UTC+8,2026-05-18T16:54:18Z,2026-05-19 00:54:18 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 00:54:18 UTC+8,2026-05-18T16:54:18Z,2026-05-19 00:54:18 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Tempo集成Morpho借贷协议，扩展稳定币支付功能,币界网消息，据Coindesk报道，由Stripe与Paradigm支持、专注于稳定币支付的区块链项目Tempo已集成DeFi借贷协议Morpho，将后者约75亿美元规模的借贷市场引入其网络。此次合作将允许在Tempo上构建的金融科技公司与企业直接在链上进行稳定币借贷及闲置资产收益管理，扩展其原有支付、外汇及结算功能。Morpho在Tempo上的借贷市场将由Gauntlet与Sentora提供风险管理支持，并采用Redstone预言机提供定价数据。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:54:18Z,229.2214,mature_72h,true,conservative
cand_00475,news:1033:66fbea1d91c8ecec,2026-05-18T16:56:29Z,2026-05-19 00:56:29 UTC+8,2026-05-18T16:56:29Z,2026-05-19 00:56:29 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 00:56:29 UTC+8,2026-05-18T16:56:29Z,2026-05-19 00:56:29 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,市场消息：意大利总理梅洛尼正向布鲁塞尔施压，要求放宽欧盟财政规则，以帮助各国政府吸收伊朗战争和能源价格飙升带来的经济冲击,市场消息：意大利总理梅洛尼正向布鲁塞尔施压，要求放宽欧盟财政规则，以帮助各国政府吸收伊朗战争和能源价格飙升带来的经济冲击。,news:jin10,https://www.jin10.com/detail/20260518165629174800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:56:29Z,229.185,mature_72h,true,conservative
cand_00474,2056418958564061635,2026-05-18T16:57:40Z,2026-05-19 00:57:40 UTC+8,2026-05-18T16:57:40Z,2026-05-19 00:57:40 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 00:57:40 UTC+8,2026-05-18T16:57:40Z,2026-05-19 00:57:40 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,JUST IN: Trump will host Fed Chair Kevin Warsh’s swearing-in ceremony at the White House on Friday.,JUST IN: Trump will host Fed Chair Kevin Warsh’s swearing-in ceremony at the White House on Friday.,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:57:40Z,229.1653,mature_72h,true,conservative
cand_00473,2056419195076616333,2026-05-18T16:58:37Z,2026-05-19 00:58:37 UTC+8,2026-05-18T16:58:37Z,2026-05-19 00:58:37 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 00:58:37 UTC+8,2026-05-18T16:58:37Z,2026-05-19 00:58:37 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"JUST IN: 🇺🇸 Kevin Warsh to be sworn in as Fed Chair on Friday, officially replacing Jerome Powell. https://t.co/WM9MWULn","JUST IN: 🇺🇸 Kevin Warsh to be sworn in as Fed Chair on Friday, officially replacing Jerome Powell. https://t.co/WM9MWULnuO",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T16:58:37Z,229.1494,mature_72h,true,conservative
cand_00464,news:1033:2e563296c2aadcd1,2026-05-18T17:05:18Z,2026-05-19 01:05:18 UTC+8,2026-05-18T17:05:18Z,2026-05-19 01:05:18 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 01:05:18 UTC+8,2026-05-18T17:05:18Z,2026-05-19 01:05:18 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,荷兰国际：债券收益率的上涨趋势暂无逆转迹象,市场动能似乎将推动全球收益率走高，荷兰国际集团的利率策略师认为，目前尚无理由逆转此趋势。他们在报告中指出，油价正再度攀升，而伊朗冲突短期内难以解决。策略师们表示：“市场正开始重新审视通胀仅为短期现象的观点，并日益将更持久的通胀预期计入预测。”策略师们称，近期欧元区通胀数据表明，价格压力已不仅限于能源领域，而是蔓延至经济其他领域。,news:jin10,https://www.jin10.com/detail/20260518170518149800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:05:18Z,229.0381,mature_72h,true,conservative
cand_00460,news:1033:5edfa367d3d1caff,2026-05-18T17:07:24Z,2026-05-19 01:07:24 UTC+8,2026-05-18T17:07:24Z,2026-05-19 01:07:24 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 01:07:24 UTC+8,2026-05-18T17:07:24Z,2026-05-19 01:07:24 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,伊朗外交部发言人巴加埃：强加给我们的战争对整个世界造成了严重影响,伊朗外交部发言人巴加埃：强加给我们的战争对整个世界造成了严重影响。,news:jin10,https://www.jin10.com/detail/20260518170724516800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:07:24Z,229.0031,mature_72h,true,conservative
cand_00451,news:1033:7d7c1250fafe501d,2026-05-18T17:16:31Z,2026-05-19 01:16:31 UTC+8,2026-05-18T17:16:31Z,2026-05-19 01:16:31 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 01:16:31 UTC+8,2026-05-18T17:16:31Z,2026-05-19 01:16:31 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,据AXIOS：特朗普的盟友敦促他在AI模型发布前进行审查,据AXIOS：特朗普的盟友敦促他在AI模型发布前进行审查。,news:jin10,https://www.jin10.com/detail/20260518171631413800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:16:31Z,228.8511,mature_72h,true,conservative
cand_00437,2056426168929210806,2026-05-18T17:26:19Z,2026-05-19 01:26:19 UTC+8,2026-05-18T17:26:19Z,2026-05-19 01:26:19 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 01:26:19 UTC+8,2026-05-18T17:26:19Z,2026-05-19 01:26:19 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,XBIT DEX：马斯克年末净资产将突破1万亿美元概率94%,币界网消息，预测市场显示，马斯克的净资产到2026年年底有94%的概率将突破1万亿美元。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:26:19Z,228.6878,mature_72h,true,conservative
