candidate_id,raw_id,published_at,published_at_utc,published_at_china,backtest_time,backtest_time_utc,backtest_time_china,source_timezone,source_timezone_assumption,title,content,source,url,primary_asset_symbol,primary_entity,primary_entity_type,detected_entity_names,event_type_l1,event_type_l2,event_scope,publish_decision,research_priority,relevance_score_realtime,impact_score,certainty_score,timeliness_score,entity_quality_score,source_count,duplicate_count,discard_reason,primary_discard_reason,secondary_discard_reasons,tradability_tier,tradability_tier_reason,channel_route,entity_flags,quality_flags,recommended_benchmark,benchmark_reason,manual_decision,manual_event_type_l1,manual_event_type_l2,manual_primary_asset_symbol,manual_notes
cand_00281,news:1033:dc0f66c730170684,2026-05-19 04:22:17 UTC+8,2026-05-18T20:22:17Z,2026-05-19 04:22:17 UTC+8,2026-05-19 04:22:17 UTC+8,2026-05-18T20:22:17Z,2026-05-19 04:22:17 UTC+8,Asia/Shanghai,source_rule:news:jin10,证监会李超：更大力度支持科技创新与北交所改革,中国证监会副主席李超5月18日在2026北京上市公司高质量发展大会上提出三方面重点工作：一是以更大力度支持科技创新与产业创新深度融合。支持上市公司用好“并购六条”、科创板“1+6”改革、再融资一揽子措施、创业板改革、北交所改革等政策红利，支持上市公司通过并购重组补链强链，通过再融资做优做强，积极服务北京战略性新兴产业和未来产业发展，引导市场资源加快向新质生产力领域集聚。二是以更大力度推进北交所深化改革。证监会将持续推动北交所与新三板一体化高质量发展，更好发挥其服务中小企业创新发展的作用，支持北京加快“四个中心”建设。三是以更大力度夯实上市公司高质量发展基础。,news:jin10,https://www.jin10.com/detail/20260518202217883800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00282,news:1033:dd04da07391c5962,2026-05-19 04:20:24 UTC+8,2026-05-18T20:20:24Z,2026-05-19 04:20:24 UTC+8,2026-05-19 04:20:24 UTC+8,2026-05-18T20:20:24Z,2026-05-19 04:20:24 UTC+8,Asia/Shanghai,source_rule:news:jin10,铝加工行业订单爆了 多家铝加工企业已经开启了新一轮的产能扩张,今年以来，铝加工行业呈现出产销两旺的火热态势。四川等地铝板带箔、铝线材等产品迎来了旺盛的订单需求，铝加工企业的生产车间里也是一片繁忙景象。一家生产新能源电池的铝箔坯料和食品包装双零箔的企业，订单比去年大幅增长，目前13条铝箔铸轧产线都处于满产状态；线材、管材类铝加工企业订单也在增长，有企业每天生产的产品当天就会有运输车拉走，几乎处于0库存。为了应对持续增长的新能源及高端制造需求，多家铝加工企业已经开启了新一轮的产能扩张。业内人士表示，中东局势冲突也加剧了全球铝产业链的不确定性，导致海外部分铝厂减产、供应收紧。相比之下，国内铝产业链展现出极强的韧性与稳定性，有效承接了海外转移的订单需求。,news:jin10,https://www.jin10.com/detail/20260518202024732800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00283,news:1033:e56ade38db1ba5d5,2026-05-19 04:20:11 UTC+8,2026-05-18T20:20:11Z,2026-05-19 04:20:11 UTC+8,2026-05-19 04:20:11 UTC+8,2026-05-18T20:20:11Z,2026-05-19 04:20:11 UTC+8,Asia/Shanghai,source_rule:news:jin10,伊朗边防指挥官：边防人员查获了100万升走私燃料,伊朗边防指挥官：边防人员查获了100万升走私燃料。,news:jin10,https://www.jin10.com/detail/20260518202011580800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00285,news:1033:0a7d8a7664a43239,2026-05-19 04:16:35 UTC+8,2026-05-18T20:16:35Z,2026-05-19 04:16:35 UTC+8,2026-05-19 04:16:35 UTC+8,2026-05-18T20:16:35Z,2026-05-19 04:16:35 UTC+8,Asia/Shanghai,source_rule:news:jin10,据以色列第14频道：一枚炸弹无人机在与黎巴嫩的边界以色列一侧坠毁，未启动警报,据以色列第14频道：一枚炸弹无人机在与黎巴嫩的边界以色列一侧坠毁，未启动警报。,news:jin10,https://www.jin10.com/detail/20260518201635577800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00290,news:1033:bdd71b5cd8a1225b,2026-05-19 04:10:36 UTC+8,2026-05-18T20:10:36Z,2026-05-19 04:10:36 UTC+8,2026-05-19 04:10:36 UTC+8,2026-05-18T20:10:36Z,2026-05-19 04:10:36 UTC+8,Asia/Shanghai,source_rule:news:jin10,据以色列第12频道：加利利高地地区传出爆炸声,据以色列第12频道：加利利高地地区传出爆炸声。,news:jin10,https://www.jin10.com/detail/20260518201036816800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00295,news:1033:509ce0d36e848e84,2026-05-19 04:04:00 UTC+8,2026-05-18T20:04:00Z,2026-05-19 04:04:00 UTC+8,2026-05-19 04:04:00 UTC+8,2026-05-18T20:04:00Z,2026-05-19 04:04:00 UTC+8,Asia/Shanghai,source_rule:news:jin10,市场消息：以色列谢莫纳镇和梅图拉拉响警报,市场消息：以色列谢莫纳镇和梅图拉拉响警报。,news:jin10,https://www.jin10.com/detail/20260518200400720800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00296,news:1033:0e0831fc1db40734,2026-05-19 04:01:16 UTC+8,2026-05-18T20:01:16Z,2026-05-19 04:01:16 UTC+8,2026-05-19 04:01:16 UTC+8,2026-05-18T20:01:16Z,2026-05-19 04:01:16 UTC+8,Asia/Shanghai,source_rule:news:jin10,上海黄金交易所黄金T+D 5月18日（周一）晚盘盘初上涨0.24%报999.0元/克；上海黄金交易所白银T+D 5月18…,上海黄金交易所黄金T+D 5月18日（周一）晚盘盘初上涨0.24%报999.0元/克；上海黄金交易所白银T+D 5月18日（周一）晚盘盘初上涨1.31%报18651.0元/千克。,news:jin10,https://www.jin10.com/detail/20260518200116588800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review",missing_entity,"duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review,possible_price_recap","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00298,news:1033:d61469a70bd53dea,2026-05-19 04:00:47 UTC+8,2026-05-18T20:00:47Z,2026-05-19 04:00:47 UTC+8,2026-05-19 04:00:47 UTC+8,2026-05-18T20:00:47Z,2026-05-19 04:00:47 UTC+8,Asia/Shanghai,source_rule:news:jin10,消息人士：美方同意在谈判期间暂时豁免对伊朗的石油制裁,当地时间18日，一位接近美伊谈判团队的消息人士称，美方在最新谈判方案文本中已同意在谈判期间对伊朗的石油制裁进行“豁免”，这意味着美方将暂时中止制裁。伊朗强调，取消所有对伊制裁必须属于美方承诺的一部分。然而，美方提出的是在达成最终谅解之前，由美国财政部外国资产控制办公室（OFAC）实施暂时性豁免。截至目前，美伊官方均未证实该消息。,news:jin10,https://www.jin10.com/detail/20260518200047782800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00408,2056433753036136771,2026-05-19 01:56:28 UTC+8,2026-05-18T17:56:28Z,2026-05-19 01:56:28 UTC+8,2026-05-19 01:56:28 UTC+8,2026-05-18T17:56:28Z,2026-05-19 01:56:28 UTC+8,Asia/Shanghai,source_rule:webhook,NEW: American missionary reportedly tests positive for Ebola in Africa.,NEW: American missionary reportedly tests positive for Ebola in Africa.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00409,2056433536832262195,2026-05-19 01:55:36 UTC+8,2026-05-18T17:55:36Z,2026-05-19 01:55:36 UTC+8,2026-05-19 01:55:36 UTC+8,2026-05-18T17:55:36Z,2026-05-19 01:55:36 UTC+8,Asia/Shanghai,source_rule:webhook,Notable,Notable,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00410,2056433436638798037,2026-05-19 01:55:12 UTC+8,2026-05-18T17:55:12Z,2026-05-19 01:55:12 UTC+8,2026-05-19 01:55:12 UTC+8,2026-05-18T17:55:12Z,2026-05-19 01:55:12 UTC+8,Asia/Shanghai,source_rule:webhook,Oi Oi Oi https://t.co/d5wkgadKn1,Oi Oi Oi https://t.co/d5wkgadKn1,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00439,2056425682104889666,2026-05-19 01:24:23 UTC+8,2026-05-18T17:24:23Z,2026-05-19 01:24:23 UTC+8,2026-05-19 01:24:23 UTC+8,2026-05-18T17:24:23Z,2026-05-19 01:24:23 UTC+8,Asia/Shanghai,source_rule:webhook,🇨🇳 BIG: China’s Robot++ unveiled a magnetic wall-climbing industrial robot with humanoid-style dual arms designed for ha,"🇨🇳 BIG: China’s Robot++ unveiled a magnetic wall-climbing industrial robot with humanoid-style dual arms designed for hazardous high-altitude work like welding, inspection, grinding, and rust removal on steel surfaces.

Are blue-collar jobs next?
https://t.co/ntM3jsihCN",webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00440,2056425651125801119,2026-05-19 01:24:16 UTC+8,2026-05-18T17:24:16Z,2026-05-19 01:24:16 UTC+8,2026-05-19 01:24:16 UTC+8,2026-05-18T17:24:16Z,2026-05-19 01:24:16 UTC+8,Asia/Shanghai,source_rule:webhook,Senders wants your kids to be forced to do this drudgery,Senders wants your kids to be forced to do this drudgery,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00442,2056425188439601170,2026-05-19 01:22:26 UTC+8,2026-05-18T17:22:26Z,2026-05-19 01:22:26 UTC+8,2026-05-19 01:22:26 UTC+8,2026-05-18T17:22:26Z,2026-05-19 01:22:26 UTC+8,Asia/Shanghai,source_rule:webhook,"Walk some dogs, maybe meet someone to start a family with?","Walk some dogs, maybe meet someone to start a family with?",webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00447,2056424645000368214,2026-05-19 01:20:16 UTC+8,2026-05-18T17:20:16Z,2026-05-19 01:20:16 UTC+8,2026-05-19 01:20:16 UTC+8,2026-05-18T17:20:16Z,2026-05-19 01:20:16 UTC+8,Asia/Shanghai,source_rule:webhook,Fr?,Fr?,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00452,2056423689009365458,2026-05-19 01:16:28 UTC+8,2026-05-18T17:16:28Z,2026-05-19 01:16:28 UTC+8,2026-05-19 01:16:28 UTC+8,2026-05-18T17:16:28Z,2026-05-19 01:16:28 UTC+8,Asia/Shanghai,source_rule:webhook,🔥🔥🔥,🔥🔥🔥,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00454,2056423438211043778,2026-05-19 01:15:28 UTC+8,2026-05-18T17:15:28Z,2026-05-19 01:15:28 UTC+8,2026-05-19 01:15:28 UTC+8,2026-05-18T17:15:28Z,2026-05-19 01:15:28 UTC+8,Asia/Shanghai,source_rule:webhook,Talk to @shek_dev,Talk to @shek_dev,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00477,2056418356605886696,2026-05-19 00:55:17 UTC+8,2026-05-18T16:55:17Z,2026-05-19 00:55:17 UTC+8,2026-05-19 00:55:17 UTC+8,2026-05-18T16:55:17Z,2026-05-19 00:55:17 UTC+8,Asia/Shanghai,source_rule:webhook,Foreign Minister @araghchi has met with Pakistan’s Interior Minister Mohsin Naqvi in Tehran. https://t.co/cqH9vxqHI9,Foreign Minister @araghchi has met with Pakistan’s Interior Minister Mohsin Naqvi in Tehran. https://t.co/cqH9vxqHI9,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00483,2056417505741001099,2026-05-19 00:51:54 UTC+8,2026-05-18T16:51:54Z,2026-05-19 00:51:54 UTC+8,2026-05-19 00:51:54 UTC+8,2026-05-18T16:51:54Z,2026-05-19 00:51:54 UTC+8,Asia/Shanghai,source_rule:webhook,".@drpezeshkian hails Khayyam as fusion of global science and Persian literature

https://t.co/ysniAfCBmc https://t.co/P2",".@drpezeshkian hails Khayyam as fusion of global science and Persian literature

https://t.co/ysniAfCBmc https://t.co/P2DhKsmAxQ",webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00496,2056414579479945528,2026-05-19 00:40:16 UTC+8,2026-05-18T16:40:16Z,2026-05-19 00:40:16 UTC+8,2026-05-19 00:40:16 UTC+8,2026-05-18T16:40:16Z,2026-05-19 00:40:16 UTC+8,Asia/Shanghai,source_rule:webhook,JUST IN: Mark Cuban is set to join Trump’s announcement of the TrumpRx expansion this afternoon.,JUST IN: Mark Cuban is set to join Trump’s announcement of the TrumpRx expansion this afternoon.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00497,2056414503462371481,2026-05-19 00:39:58 UTC+8,2026-05-18T16:39:58Z,2026-05-19 00:39:58 UTC+8,2026-05-19 00:39:58 UTC+8,2026-05-18T16:39:58Z,2026-05-19 00:39:58 UTC+8,Asia/Shanghai,source_rule:webhook,"General rejects Trump’s claim that Iran’s defense power destroyed

https://t.co/L5f1M4ITBr https://t.co/3STbpBd0VX","General rejects Trump’s claim that Iran’s defense power destroyed

https://t.co/L5f1M4ITBr https://t.co/3STbpBd0VX",webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00404,news:1033:9a110f1bcc939ea0,2026-05-19 01:59:05 UTC+8,2026-05-18T17:59:05Z,2026-05-19 01:59:05 UTC+8,2026-05-19 01:59:05 UTC+8,2026-05-18T17:59:05Z,2026-05-19 01:59:05 UTC+8,Asia/Shanghai,source_rule:news:jin10,伊朗已逮捕6500多名间谍及通敌人员,据伊朗迈赫尔通讯社18日报道，伊朗治安部队司令艾哈迈德-礼萨·拉丹说，自2月底美国和以色列对伊朗发动战事以来，已有超过6500名间谍及通敌人员被逮捕。拉丹还表示，伊朗警方正继续追捕与敌对势力有关人员。,news:jin10,https://www.jin10.com/detail/20260518175905139800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00411,news:1033:f5520af48dcc2906,2026-05-19 01:53:05 UTC+8,2026-05-18T17:53:05Z,2026-05-19 01:53:05 UTC+8,2026-05-19 01:53:05 UTC+8,2026-05-18T17:53:05Z,2026-05-19 01:53:05 UTC+8,Asia/Shanghai,source_rule:news:jin10,伊朗革命卫队：革命卫队情报组织于卡兹温省、克尔曼省和查哈马哈尔-巴赫蒂亚里省开展的行动中，识别并逮捕了一批与美以轴心有关…,伊朗革命卫队：革命卫队情报组织于卡兹温省、克尔曼省和查哈马哈尔-巴赫蒂亚里省开展的行动中，识别并逮捕了一批与美以轴心有关联的人员，这些人意图制造不安或破坏国家经济体系。,news:jin10,https://www.jin10.com/detail/20260518175305225800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00415,news:1033:372bda3a3d07ba2c,2026-05-19 01:48:25 UTC+8,2026-05-18T17:48:25Z,2026-05-19 01:48:25 UTC+8,2026-05-19 01:48:25 UTC+8,2026-05-18T17:48:25Z,2026-05-19 01:48:25 UTC+8,Asia/Shanghai,source_rule:news:jin10,市场消息：自一个月前美国海军开始对伊朗港口进行封锁、拦截并扣押船只以来，伊朗哈尔克岛附近已发现约23艘油轮，这是该岛屿周…,市场消息：自一个月前美国海军开始对伊朗港口进行封锁、拦截并扣押船只以来，伊朗哈尔克岛附近已发现约23艘油轮，这是该岛屿周围聚集的最大规模船队。,news:jin10,https://www.jin10.com/detail/20260518174825110800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00425,news:1033:3b3966e97b5b9c5a,2026-05-19 01:38:22 UTC+8,2026-05-18T17:38:22Z,2026-05-19 01:38:22 UTC+8,2026-05-19 01:38:22 UTC+8,2026-05-18T17:38:22Z,2026-05-19 01:38:22 UTC+8,Asia/Shanghai,source_rule:news:jin10,意大利外长：今天我们依然在通过外交部危机小组和我们在以色列、土耳其和塞浦路斯的使馆，密切关注舰队的所有动态,意大利外长：今天我们依然在通过外交部危机小组和我们在以色列、土耳其和塞浦路斯的使馆，密切关注舰队的所有动态。根据我的指示，特拉维夫方面已经采取了所有必要措施，要求以色列当局确保涉及的意大利公民的安全和人身安全。,news:jin10,https://www.jin10.com/detail/20260518173822193800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00428,news:1033:3ee4c8d0b0ddeaa8,2026-05-19 01:34:31 UTC+8,2026-05-18T17:34:31Z,2026-05-19 01:34:31 UTC+8,2026-05-19 01:34:31 UTC+8,2026-05-18T17:34:31Z,2026-05-19 01:34:31 UTC+8,Asia/Shanghai,source_rule:news:jin10,以色列军队：对黎巴嫩南部的哈鲁夫、巴尔杰·沙马利和达比阿尔镇居民发出撤离警报,以色列军队：对黎巴嫩南部的哈鲁夫、巴尔杰·沙马利和达比阿尔镇居民发出撤离警报。,news:jin10,https://www.jin10.com/detail/20260518173431165800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00434,news:1033:c57af99288c3a6c2,2026-05-19 01:27:24 UTC+8,2026-05-18T17:27:24Z,2026-05-19 01:27:24 UTC+8,2026-05-19 01:27:24 UTC+8,2026-05-18T17:27:24Z,2026-05-19 01:27:24 UTC+8,Asia/Shanghai,source_rule:news:jin10,克里姆林宫：应关注乌克兰对俄罗斯平民目标的持续袭击,克里姆林宫：应关注乌克兰对俄罗斯平民目标的持续袭击。,news:jin10,https://www.jin10.com/detail/20260518172724684800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00441,news:1033:31528c8797816255,2026-05-19 01:23:04 UTC+8,2026-05-18T17:23:04Z,2026-05-19 01:23:04 UTC+8,2026-05-19 01:23:04 UTC+8,2026-05-18T17:23:04Z,2026-05-19 01:23:04 UTC+8,Asia/Shanghai,source_rule:news:jin10,据沙特媒体Alhadath：来自真主党的一位知情人士表示，该组织同意谈判的目标，但在方式上存在分歧,据沙特媒体Alhadath：来自真主党的一位知情人士表示，该组织同意谈判的目标，但在方式上存在分歧。,news:jin10,https://www.jin10.com/detail/20260518172304743800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00443,news:1033:630b01c5c2d8be8f,2026-05-19 01:22:23 UTC+8,2026-05-18T17:22:23Z,2026-05-19 01:22:23 UTC+8,2026-05-19 01:22:23 UTC+8,2026-05-18T17:22:23Z,2026-05-19 01:22:23 UTC+8,Asia/Shanghai,source_rule:news:jin10,卡塔尔外交部：连续表态（共 2 条）,"卡塔尔外交部：近期连续发表以下观点：
一、卡塔尔外交部：总理兼外交部长在与沙特外长的通话中谴责了对沙特的无人机袭击。
二、卡塔尔外交部：总理兼外长确认支持沙特采取的维护安全的措施。",news:jin10,https://www.jin10.com/detail/20260518172136158800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,opinion_or_analysis,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,opinion_or_analysis,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review,opinion_or_analysis","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00444,news:1033:b4b2b1ebe3108f53,2026-05-19 01:21:21 UTC+8,2026-05-18T17:21:21Z,2026-05-19 01:21:21 UTC+8,2026-05-19 01:21:21 UTC+8,2026-05-18T17:21:21Z,2026-05-19 01:21:21 UTC+8,Asia/Shanghai,source_rule:news:jin10,据沙特媒体Alhadath：来自真主党的一位知情人士表示，不会接受回到3月2日之前的局面,据沙特媒体Alhadath：来自真主党的一位知情人士表示，不会接受回到3月2日之前的局面。,news:jin10,https://www.jin10.com/detail/20260518172121936800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,33,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
